"period","supervisor_district","battalion","incident_count","total_alarms","total_suppression_units","total_suppression_personnel","total_ems_units","total_ems_personnel","total_other_units","total_other_personnel","total_fire_fatalities","total_fire_injuries","total_civilian_fatalities","total_civilian_injuries","total_number_of_alarms"
"2020-12-01","9",B10,43,43,72,262,24,42,1,2,0,0,0,0,43
"2021-01-01","1",B05,9,9,22,80,3,6,1,2,0,0,0,0,9
"2021-01-01","1",B07,145,145,398,1444,52,89,15,30,0,0,0,0,145
"2021-01-01","10",B02,2,2,5,18,2,3,0,0,0,0,0,0,2
"2021-01-01","10",B03,16,16,33,121,1,2,2,3,0,0,0,0,16
"2021-01-01","10",B09,20,20,41,156,2,4,1,2,0,0,0,0,20
"2021-01-01","10",B10,256,256,595,2144,90,160,19,34,0,0,0,1,256
"2021-01-01","11",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-01-01","11",B08,1,1,1,4,2,3,0,0,0,0,0,0,1
"2021-01-01","11",B09,89,90,170,665,42,76,4,7,0,0,0,1,90
"2021-01-01","2",B01,2,2,4,16,0,0,0,0,0,0,0,0,2
"2021-01-01","2",B02,11,11,22,86,1,2,1,2,0,0,0,0,11
"2021-01-01","2",B04,152,152,408,1471,22,41,12,24,0,0,0,0,152
"2021-01-01","2",B05,21,21,43,163,2,4,1,2,0,0,0,0,21
"2021-01-01","2",B07,14,14,37,131,4,7,0,0,0,0,0,0,14
"2021-01-01","3",B01,283,283,718,2700,34,64,18,35,0,0,0,0,283
"2021-01-01","3",B03,17,17,36,139,3,6,0,0,0,0,0,0,17
"2021-01-01","3",B04,73,73,175,644,11,22,5,9,0,0,0,0,73
"2021-01-01","4",B07,9,9,9,36,1,2,0,0,0,0,0,0,9
"2021-01-01","4",B08,163,163,331,1248,38,68,12,23,0,0,0,0,163
"2021-01-01","5",B01,8,8,15,60,0,0,0,0,0,0,0,0,8
"2021-01-01","5",B02,161,161,395,1501,40,73,10,19,0,0,0,0,161
"2021-01-01","5",B03,87,87,243,915,11,19,4,8,0,0,0,0,87
"2021-01-01","5",B04,54,54,136,492,5,10,5,9,0,0,0,0,54
"2021-01-01","5",B05,129,129,309,1150,24,44,8,16,0,0,0,0,129
"2021-01-01","6",B01,14,14,27,102,0,0,0,0,0,0,0,0,14
"2021-01-01","6",B02,167,167,377,1425,26,46,6,10,0,0,0,0,167
"2021-01-01","6",B03,245,245,582,2116,38,67,16,29,0,0,0,0,245
"2021-01-01","7",B05,12,12,41,140,1,2,1,2,0,0,0,0,12
"2021-01-01","7",B07,2,2,4,18,0,0,0,0,0,0,0,0,2
"2021-01-01","7",B08,120,120,323,1191,42,74,12,24,0,0,0,1,120
"2021-01-01","7",B09,45,45,85,328,16,28,1,2,0,0,0,0,45
"2021-01-01","8",B02,50,50,111,420,10,18,6,13,0,0,0,0,50
"2021-01-01","8",B05,67,67,151,558,8,14,3,6,0,0,0,0,67
"2021-01-01","8",B06,89,89,259,925,22,40,11,21,0,0,0,0,89
"2021-01-01","8",B09,5,5,5,20,2,4,0,0,0,0,0,0,5
"2021-01-01","9",B02,105,105,214,809,16,28,5,8,0,0,0,0,105
"2021-01-01","9",B06,133,133,266,968,31,53,5,9,0,0,0,0,133
"2021-01-01","9",B09,13,13,31,111,3,5,2,3,0,0,0,0,13
"2021-01-01","9",B10,45,45,91,338,17,29,2,4,0,0,0,0,45
"2021-02-01","1",B05,6,6,10,36,0,0,0,0,0,0,0,0,6
"2021-02-01","1",B07,91,91,242,852,30,52,5,10,0,0,0,0,91
"2021-02-01","10",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-02-01","10",B03,13,13,21,82,1,2,0,0,0,0,0,0,13
"2021-02-01","10",B09,18,18,41,156,5,9,2,4,0,0,0,0,18
"2021-02-01","10",B10,175,175,403,1484,67,120,17,31,0,0,1,0,175
"2021-02-01","11",B06,3,3,9,30,2,3,0,0,0,0,0,0,3
"2021-02-01","11",B08,1,1,3,11,2,3,0,0,0,0,0,0,1
"2021-02-01","11",B09,89,90,185,707,34,58,7,13,0,0,0,2,90
"2021-02-01","2",B01,4,4,10,38,0,0,0,0,0,0,0,0,4
"2021-02-01","2",B02,12,12,24,95,0,0,1,1,0,0,0,0,12
"2021-02-01","2",B04,109,109,277,1000,28,51,6,12,0,0,0,0,109
"2021-02-01","2",B05,19,19,54,192,4,8,3,6,0,0,0,0,19
"2021-02-01","2",B07,13,13,35,118,1,2,0,0,0,0,0,0,13
"2021-02-01","3",B01,209,209,575,2164,40,70,15,28,0,0,0,0,209
"2021-02-01","3",B03,17,17,41,162,4,8,2,4,0,0,0,0,17
"2021-02-01","3",B04,56,56,149,545,13,23,6,11,0,0,0,0,56
"2021-02-01","4",B07,10,10,11,45,0,0,0,0,0,0,0,0,10
"2021-02-01","4",B08,70,70,160,601,20,35,4,8,0,0,0,0,70
"2021-02-01","5",B01,10,10,27,104,1,2,2,3,0,0,0,0,10
"2021-02-01","5",B02,152,152,349,1341,37,65,6,12,0,0,0,0,152
"2021-02-01","5",B03,71,71,200,768,15,37,6,11,0,0,0,0,71
"2021-02-01","5",B04,62,62,144,529,6,12,3,6,0,0,0,0,62
"2021-02-01","5",B05,111,111,266,993,13,24,5,10,0,0,0,0,111
"2021-02-01","6",B01,12,12,27,97,2,4,0,0,0,0,0,0,12
"2021-02-01","6",B02,97,97,242,914,11,20,7,12,0,0,0,0,97
"2021-02-01","6",B03,192,192,481,1717,32,61,8,15,0,0,0,0,192
"2021-02-01","7",B05,6,6,17,56,2,3,1,2,0,0,0,0,6
"2021-02-01","7",B07,2,2,3,13,0,0,0,0,0,0,0,0,2
"2021-02-01","7",B08,105,105,238,897,32,59,6,12,0,0,0,0,105
"2021-02-01","7",B09,29,29,57,216,3,6,0,0,0,0,0,0,29
"2021-02-01","8",B02,36,36,85,320,7,12,2,4,0,0,0,0,36
"2021-02-01","8",B05,70,70,154,586,6,12,3,6,0,0,0,0,70
"2021-02-01","8",B06,61,61,147,517,11,20,1,2,0,0,0,0,61
"2021-02-01","8",B09,5,5,7,26,2,4,0,0,0,0,0,0,5
"2021-02-01","9",B02,71,71,161,610,12,22,5,10,0,0,0,0,71
"2021-02-01","9",B06,91,91,217,790,21,39,9,16,0,0,0,0,91
"2021-02-01","9",B09,2,2,3,13,0,0,0,0,0,0,0,0,2
"2021-02-01","9",B10,22,22,38,136,10,17,0,0,0,0,0,0,22
"2021-03-01","1",B05,7,7,20,72,0,0,0,0,0,0,0,0,7
"2021-03-01","1",B07,110,110,272,991,27,46,8,15,0,0,0,0,110
"2021-03-01","10",B02,4,4,11,42,5,8,0,0,0,0,0,0,4
"2021-03-01","10",B03,14,14,32,119,6,10,1,1,0,0,0,0,14
"2021-03-01","10",B06,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-03-01","10",B09,14,14,39,143,11,18,1,2,0,0,0,0,14
"2021-03-01","10",B10,171,171,413,1513,55,97,16,30,0,0,0,0,171
"2021-03-01","11",B08,1,1,1,4,1,2,0,0,0,0,0,0,1
"2021-03-01","11",B09,92,92,171,665,47,85,5,9,0,0,0,7,92
"2021-03-01","2",B01,1,1,3,11,0,0,0,0,0,0,0,0,1
"2021-03-01","2",B02,16,16,35,141,1,2,0,0,0,0,0,0,16
"2021-03-01","2",B04,140,140,380,1361,29,55,9,18,0,0,0,0,140
"2021-03-01","2",B05,21,21,57,207,8,15,3,5,0,0,0,0,21
"2021-03-01","2",B07,4,4,8,29,0,0,0,0,0,0,0,0,4
"2021-03-01","3",B01,248,248,643,2434,30,55,12,22,0,0,0,0,248
"2021-03-01","3",B03,21,21,68,246,8,13,2,4,0,0,0,0,21
"2021-03-01","3",B04,83,83,194,717,14,27,4,7,0,0,0,0,83
"2021-03-01","4",B07,5,5,6,24,0,0,0,0,0,0,0,0,5
"2021-03-01","4",B08,115,115,259,971,39,68,7,13,0,0,0,2,115
"2021-03-01","5",B01,7,7,27,100,2,4,2,4,0,0,0,0,7
"2021-03-01","5",B02,173,173,422,1623,34,64,8,16,0,0,0,0,173
"2021-03-01","5",B03,64,64,158,613,5,8,2,4,0,0,0,0,64
"2021-03-01","5",B04,52,52,137,509,10,20,4,8,0,0,0,0,52
"2021-03-01","5",B05,117,117,329,1229,31,57,14,27,0,0,0,0,117
"2021-03-01","6",B01,4,4,8,29,0,0,0,0,0,0,0,0,4
"2021-03-01","6",B02,107,107,268,1010,22,38,6,10,0,0,0,0,107
"2021-03-01","6",B03,214,214,579,2048,39,70,20,33,0,0,0,1,214
"2021-03-01","7",B05,18,18,40,140,1,2,0,0,0,0,0,0,18
"2021-03-01","7",B07,2,2,6,20,0,0,0,0,0,0,0,0,2
"2021-03-01","7",B08,133,133,333,1227,36,61,7,14,0,0,0,0,133
"2021-03-01","7",B09,33,33,77,288,5,10,2,4,0,0,0,0,33
"2021-03-01","8",B02,32,32,59,233,8,15,0,0,0,0,0,0,32
"2021-03-01","8",B05,61,62,141,556,10,19,9,15,0,0,0,1,62
"2021-03-01","8",B06,64,64,144,512,13,24,4,8,0,0,0,0,64
"2021-03-01","8",B09,6,6,12,44,3,5,0,0,0,0,0,0,6
"2021-03-01","9",B02,79,79,185,708,17,30,7,13,0,0,0,0,79
"2021-03-01","9",B06,100,100,239,867,29,50,10,18,0,0,0,0,100
"2021-03-01","9",B09,13,13,28,101,5,10,1,2,0,0,0,0,13
"2021-03-01","9",B10,28,28,53,199,12,22,1,2,0,0,0,0,28
"2021-04-01","1",B05,6,6,14,48,0,0,0,0,0,0,0,0,6
"2021-04-01","1",B07,98,98,224,837,25,44,8,16,0,0,0,0,98
"2021-04-01","10",B02,4,4,6,22,1,2,0,0,0,0,0,0,4
"2021-04-01","10",B03,9,9,25,95,4,7,1,2,0,0,0,0,9
"2021-04-01","10",B09,21,21,69,248,6,10,3,6,0,0,0,0,21
"2021-04-01","10",B10,196,196,413,1503,72,125,14,25,0,0,0,0,196
"2021-04-01","11",B06,3,3,3,12,2,4,0,0,0,0,0,0,3
"2021-04-01","11",B08,1,1,4,14,2,3,0,0,0,0,0,0,1
"2021-04-01","11",B09,104,104,191,751,36,60,1,2,0,0,0,0,104
"2021-04-01","2",B01,2,2,9,34,1,2,1,2,0,0,0,0,2
"2021-04-01","2",B02,17,17,35,139,4,7,1,2,0,0,0,0,17
"2021-04-01","2",B04,139,139,346,1237,35,60,5,8,0,0,0,0,139
"2021-04-01","2",B05,22,22,49,177,2,3,0,0,0,0,0,0,22
"2021-04-01","2",B07,12,12,37,133,3,6,2,4,0,0,0,0,12
"2021-04-01","3",B01,217,217,548,2093,27,50,10,19,0,0,0,0,217
"2021-04-01","3",B03,15,15,45,170,3,6,1,2,0,0,0,0,15
"2021-04-01","3",B04,83,83,205,763,16,29,3,6,0,0,0,0,83
"2021-04-01","4",B07,3,3,3,12,0,0,0,0,0,0,0,0,3
"2021-04-01","4",B08,100,100,247,932,28,46,6,12,0,0,0,0,100
"2021-04-01","5",B01,12,12,31,117,2,4,3,4,0,0,0,0,12
"2021-04-01","5",B02,166,166,420,1611,43,75,10,20,0,0,0,0,166
"2021-04-01","5",B03,64,64,159,613,10,18,3,6,0,0,0,0,64
"2021-04-01","5",B04,54,54,124,466,11,20,3,6,0,0,0,0,54
"2021-04-01","5",B05,106,106,237,904,14,27,3,6,0,0,0,0,106
"2021-04-01","6",B01,7,7,9,34,1,2,0,0,0,0,0,0,7
"2021-04-01","6",B02,102,102,286,1061,26,46,6,12,0,0,0,0,102
"2021-04-01","6",B03,210,210,516,1862,36,63,12,20,0,0,0,0,210
"2021-04-01","6",B10,1,1,1,4,1,2,0,0,0,0,0,0,1
"2021-04-01","7",B05,5,5,9,33,2,4,0,0,0,0,0,0,5
"2021-04-01","7",B07,4,4,5,22,2,4,0,0,0,0,0,0,4
"2021-04-01","7",B08,113,113,291,1067,35,61,8,14,0,0,0,0,113
"2021-04-01","7",B09,32,32,68,257,4,8,0,0,0,0,0,0,32
"2021-04-01","8",B02,46,46,114,434,14,26,4,8,0,0,0,0,46
"2021-04-01","8",B05,77,77,144,552,12,23,3,6,0,0,0,0,77
"2021-04-01","8",B06,96,96,199,738,10,17,2,4,0,0,0,0,96
"2021-04-01","8",B08,2,2,6,20,0,0,0,0,0,0,0,0,2
"2021-04-01","8",B09,4,4,7,28,2,3,0,0,0,0,0,0,4
"2021-04-01","9",B02,75,75,147,574,22,39,2,3,0,0,0,0,75
"2021-04-01","9",B06,90,90,182,659,33,59,2,4,0,0,0,0,90
"2021-04-01","9",B09,5,5,18,67,3,5,1,2,0,0,0,0,5
"2021-04-01","9",B10,25,25,41,153,9,15,1,2,0,0,0,0,25
"2021-05-01","1",B05,4,4,6,23,1,2,0,0,0,0,0,0,4
"2021-05-01","1",B07,121,121,275,1012,39,70,8,15,0,0,0,0,121
"2021-05-01","10",B02,4,4,6,24,6,11,0,0,0,0,0,0,4
"2021-05-01","10",B03,8,8,15,56,1,2,0,0,0,0,0,0,8
"2021-05-01","10",B09,21,21,44,162,11,18,1,2,0,0,0,0,21
"2021-05-01","10",B10,205,206,468,1713,58,103,19,32,0,0,0,0,206
"2021-05-01","11",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-05-01","11",B09,111,111,248,955,47,82,10,19,0,0,0,0,111
"2021-05-01","2",B01,4,4,12,44,0,0,0,0,0,0,0,0,4
"2021-05-01","2",B02,23,23,45,174,9,15,1,2,0,0,0,0,23
"2021-05-01","2",B04,140,140,366,1308,32,54,7,14,0,0,0,0,140
"2021-05-01","2",B05,26,26,57,211,5,10,2,4,0,0,0,0,26
"2021-05-01","2",B07,7,7,17,59,0,0,0,0,0,0,0,0,7
"2021-05-01","3",B01,226,226,572,2187,39,68,10,18,0,0,0,0,226
"2021-05-01","3",B03,21,21,54,202,2,4,1,2,0,0,0,0,21
"2021-05-01","3",B04,69,69,189,684,17,31,7,12,0,0,0,0,69
"2021-05-01","4",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-05-01","4",B08,87,87,221,826,26,44,11,20,0,0,0,0,87
"2021-05-01","5",B01,10,10,40,148,4,7,2,4,0,0,0,0,10
"2021-05-01","5",B02,154,154,423,1588,43,79,13,26,0,0,0,0,154
"2021-05-01","5",B03,63,63,165,638,6,12,4,8,0,0,0,0,63
"2021-05-01","5",B04,61,61,131,506,9,18,4,8,0,0,0,0,61
"2021-05-01","5",B05,97,97,242,895,17,30,5,10,0,0,0,0,97
"2021-05-01","6",B01,6,6,10,38,2,3,0,0,0,0,0,0,6
"2021-05-01","6",B02,134,134,295,1113,39,71,2,4,0,0,0,0,134
"2021-05-01","6",B03,234,234,579,2055,65,117,21,38,0,0,0,0,234
"2021-05-01","7",B05,17,17,52,180,4,7,1,2,0,0,0,0,17
"2021-05-01","7",B06,1,1,5,18,1,1,0,0,0,0,0,0,1
"2021-05-01","7",B07,5,5,12,44,0,0,0,0,0,0,0,0,5
"2021-05-01","7",B08,90,90,226,848,27,47,8,14,0,0,0,0,90
"2021-05-01","7",B09,39,39,84,319,12,21,1,2,0,0,0,0,39
"2021-05-01","8",B02,30,30,69,266,6,11,4,7,0,0,0,0,30
"2021-05-01","8",B05,77,78,152,583,9,17,5,11,0,0,0,1,78
"2021-05-01","8",B06,89,89,229,824,25,45,8,15,0,0,0,0,89
"2021-05-01","8",B08,1,1,3,10,0,0,0,0,0,0,0,0,1
"2021-05-01","8",B09,7,7,12,47,6,10,0,0,0,0,0,0,7
"2021-05-01","9",B02,88,88,196,729,29,52,4,7,0,0,0,0,88
"2021-05-01","9",B06,84,84,200,727,24,43,8,15,0,0,0,0,84
"2021-05-01","9",B09,7,7,10,41,5,9,0,0,0,0,0,0,7
"2021-05-01","9",B10,27,27,50,185,12,20,0,0,0,0,0,0,27
"2021-06-01","1",B05,3,3,3,14,0,0,0,0,0,0,0,0,3
"2021-06-01","1",B07,102,102,281,1014,34,58,9,18,0,0,0,0,102
"2021-06-01","10",B02,6,6,10,37,3,6,0,0,0,0,0,0,6
"2021-06-01","10",B03,12,12,27,100,4,7,0,0,0,0,0,0,12
"2021-06-01","10",B09,14,14,30,114,7,12,2,3,0,0,0,0,14
"2021-06-01","10",B10,215,215,505,1840,72,130,18,35,0,0,0,0,215
"2021-06-01","11",B08,1,1,1,4,1,2,0,0,0,0,0,0,1
"2021-06-01","11",B09,81,81,166,646,36,66,8,12,0,0,0,0,81
"2021-06-01","2",B01,1,1,3,11,0,0,0,0,0,0,0,0,1
"2021-06-01","2",B02,9,9,28,106,2,3,2,3,0,0,0,0,9
"2021-06-01","2",B04,114,114,264,960,28,52,5,10,0,0,0,0,114
"2021-06-01","2",B05,19,19,59,210,2,4,2,4,0,0,0,0,19
"2021-06-01","2",B07,14,14,36,130,3,5,2,3,0,0,0,0,14
"2021-06-01","3",B01,280,280,779,2929,62,111,20,38,0,0,0,0,280
"2021-06-01","3",B03,13,13,37,138,2,4,1,2,0,0,0,0,13
"2021-06-01","3",B04,81,81,230,849,23,42,8,16,0,0,0,0,81
"2021-06-01","4",B07,1,1,8,28,1,2,1,2,0,0,0,0,1
"2021-06-01","4",B08,94,94,185,701,25,43,3,6,0,0,0,0,94
"2021-06-01","5",B01,9,9,23,86,0,0,0,0,0,0,0,0,9
"2021-06-01","5",B02,149,149,351,1341,40,72,10,17,0,0,0,0,149
"2021-06-01","5",B03,70,70,209,788,15,27,8,15,0,0,0,0,70
"2021-06-01","5",B04,65,65,188,688,26,45,6,10,0,0,0,4,65
"2021-06-01","5",B05,112,112,255,929,11,20,2,4,0,0,0,0,112
"2021-06-01","6",B01,9,9,25,86,2,3,0,0,0,0,0,0,9
"2021-06-01","6",B02,102,103,248,952,38,67,4,7,0,0,0,0,103
"2021-06-01","6",B03,211,211,511,1832,49,88,10,16,0,0,0,0,211
"2021-06-01","6",B10,1,1,1,4,0,0,0,0,0,0,0,0,1
"2021-06-01","7",B05,5,5,15,50,0,0,0,0,0,0,0,0,5
"2021-06-01","7",B07,4,4,10,38,0,0,0,0,0,0,0,0,4
"2021-06-01","7",B08,97,97,227,844,23,42,5,9,0,0,0,0,97
"2021-06-01","7",B09,25,25,76,279,8,13,4,9,0,0,0,0,25
"2021-06-01","8",B02,43,43,91,349,10,18,1,2,0,0,0,0,43
"2021-06-01","8",B05,77,77,176,650,6,12,3,5,0,0,0,0,77
"2021-06-01","8",B06,102,102,209,756,17,29,3,5,0,0,0,0,102
"2021-06-01","8",B09,2,2,4,16,0,0,0,0,0,0,0,0,2
"2021-06-01","9",B02,83,83,170,649,19,32,2,4,0,0,0,0,83
"2021-06-01","9",B06,97,97,212,781,29,49,7,12,0,0,0,0,97
"2021-06-01","9",B09,10,10,22,77,2,3,0,0,0,0,0,0,10
"2021-06-01","9",B10,24,24,41,152,7,14,1,2,0,0,0,0,24
"2021-07-01","1",B05,5,5,12,38,2,4,0,0,0,0,0,0,5
"2021-07-01","1",B07,107,107,262,937,31,54,6,11,0,0,0,0,107
"2021-07-01","10",B02,6,6,11,41,2,4,0,0,0,0,0,0,6
"2021-07-01","10",B03,21,21,37,147,3,5,0,0,0,0,0,0,21
"2021-07-01","10",B09,20,20,47,170,4,7,2,3,0,0,0,0,20
"2021-07-01","10",B10,251,251,534,1977,82,141,16,28,0,0,0,0,251
"2021-07-01","11",B06,1,1,2,8,0,0,0,0,0,0,0,0,1
"2021-07-01","11",B08,1,1,1,4,1,2,0,0,0,0,0,0,1
"2021-07-01","11",B09,93,94,216,826,52,94,10,17,0,0,0,0,94
"2021-07-01","2",B01,6,6,19,71,2,4,1,2,0,0,0,0,6
"2021-07-01","2",B02,20,20,49,181,7,12,2,3,0,0,0,0,20
"2021-07-01","2",B04,163,163,427,1547,36,65,9,17,0,0,0,0,163
"2021-07-01","2",B05,26,26,72,262,9,16,3,5,0,0,0,0,26
"2021-07-01","2",B07,16,16,34,124,4,7,0,0,0,0,0,0,16
"2021-07-01","3",B01,255,255,660,2496,37,68,14,28,0,0,0,0,255
"2021-07-01","3",B03,11,11,30,114,2,3,1,2,0,0,0,0,11
"2021-07-01","3",B04,67,67,162,602,14,25,5,10,0,0,0,0,67
"2021-07-01","4",B08,86,86,187,688,18,34,5,10,0,0,0,0,86
"2021-07-01","5",B01,8,8,35,134,3,6,3,6,0,0,0,0,8
"2021-07-01","5",B02,157,157,370,1405,43,72,5,9,0,0,0,0,157
"2021-07-01","5",B03,56,56,141,549,16,27,6,10,0,0,0,0,56
"2021-07-01","5",B04,57,57,132,507,9,16,5,10,0,0,0,0,57
"2021-07-01","5",B05,107,107,284,1028,31,55,9,17,0,0,0,0,107
"2021-07-01","6",B01,10,10,35,125,3,6,3,5,0,0,0,0,10
"2021-07-01","6",B02,144,144,342,1281,31,54,4,8,0,0,0,0,144
"2021-07-01","6",B03,228,228,534,1932,45,82,15,31,0,0,0,0,228
"2021-07-01","7",B05,17,17,54,190,4,8,3,6,0,0,0,0,17
"2021-07-01","7",B07,2,2,4,18,0,0,0,0,0,0,0,0,2
"2021-07-01","7",B08,101,101,250,924,30,55,10,18,0,0,0,0,101
"2021-07-01","7",B09,29,29,64,241,8,14,1,2,0,0,0,0,29
"2021-07-01","8",B02,30,30,55,214,7,14,1,2,0,0,0,0,30
"2021-07-01","8",B05,61,61,138,507,8,16,3,6,0,0,0,0,61
"2021-07-01","8",B06,72,72,184,662,19,35,8,16,0,0,0,0,72
"2021-07-01","8",B09,3,3,5,19,0,0,0,0,0,0,0,0,3
"2021-07-01","9",B02,87,87,199,761,20,35,6,10,0,0,0,0,87
"2021-07-01","9",B06,120,120,292,1070,34,62,13,25,0,0,0,0,120
"2021-07-01","9",B09,13,13,29,103,1,2,0,0,0,0,0,0,13
"2021-07-01","9",B10,45,45,74,281,12,22,2,3,0,0,0,0,45
"2021-08-01","1",B05,3,3,7,24,1,2,0,0,0,0,0,0,3
"2021-08-01","1",B07,119,119,282,1016,30,50,7,13,0,0,0,0,119
"2021-08-01","10",B02,3,3,3,12,1,2,0,0,0,0,0,0,3
"2021-08-01","10",B03,21,21,47,173,8,13,0,0,0,0,0,0,21
"2021-08-01","10",B09,13,13,22,81,8,14,0,0,0,0,0,0,13
"2021-08-01","10",B10,198,198,406,1497,57,103,15,22,0,0,0,0,198
"2021-08-01","11",B06,1,1,2,9,1,2,0,0,0,0,0,0,1
"2021-08-01","11",B08,1,1,1,4,2,4,0,0,0,0,0,0,1
"2021-08-01","11",B09,78,78,171,650,42,71,4,10,0,0,0,0,78
"2021-08-01","2",B01,6,6,13,49,1,2,0,0,0,0,0,0,6
"2021-08-01","2",B02,11,11,26,94,2,4,0,0,0,0,0,0,11
"2021-08-01","2",B04,143,143,392,1388,25,44,8,16,0,0,0,0,143
"2021-08-01","2",B05,19,19,46,162,0,0,0,0,0,0,0,0,19
"2021-08-01","2",B07,32,32,92,319,7,12,3,5,0,0,0,0,32
"2021-08-01","3",B01,239,239,592,2250,33,59,12,21,0,0,0,0,239
"2021-08-01","3",B03,24,24,70,257,11,16,0,0,0,0,0,0,24
"2021-08-01","3",B04,70,70,142,534,5,10,1,2,0,0,0,0,70
"2021-08-01","4",B07,2,2,2,8,0,0,0,0,0,0,0,0,2
"2021-08-01","4",B08,81,81,151,556,16,28,3,5,0,0,0,0,81
"2021-08-01","5",B01,19,19,51,191,3,5,0,0,0,0,0,0,19
"2021-08-01","5",B02,155,155,450,1690,56,98,16,28,0,0,0,0,155
"2021-08-01","5",B03,54,54,153,575,4,8,3,6,0,0,0,0,54
"2021-08-01","5",B04,57,57,117,454,8,15,2,4,0,0,0,0,57
"2021-08-01","5",B05,91,91,237,871,23,44,7,14,0,0,0,0,91
"2021-08-01","6",B01,10,10,28,95,3,4,0,0,0,0,0,0,10
"2021-08-01","6",B02,125,125,269,1022,22,39,11,19,0,0,0,0,125
"2021-08-01","6",B03,282,282,655,2360,58,103,8,14,0,0,0,0,282
"2021-08-01","6",B10,1,1,3,9,0,0,0,0,0,0,0,0,1
"2021-08-01","7",B05,14,14,43,148,3,5,1,2,0,0,0,0,14
"2021-08-01","7",B06,1,1,1,4,2,3,0,0,0,0,0,0,1
"2021-08-01","7",B07,4,4,8,32,0,0,0,0,0,0,0,0,4
"2021-08-01","7",B08,112,112,292,1049,32,57,6,11,0,0,0,0,112
"2021-08-01","7",B09,35,35,88,331,5,7,0,0,0,0,0,0,35
"2021-08-01","8",B02,34,34,80,302,9,18,3,6,0,0,0,0,34
